"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-12","2018","01","12","","7.1","","3.1","","5.1","","12.9","","0.0","","6.4","","0.0","","6.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-13","2018","01","13","","7.4","","3.9","","5.7","","12.3","","0.0","","3.8","","0.0","","3.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-14","2018","01","14","","10.5","","3.9","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-15","2018","01","15","","9.2","","2.0","","5.6","","12.4","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-16","2018","01","16","","12.2","","2.9","","7.6","","10.4","","0.0","","0.2","","0.0","","0.2","","","","22","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-17","2018","01","17","","10.8","","4.2","","7.5","","10.5","","0.0","","10.6","","0.0","","10.6","","","","15","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-18","2018","01","18","","9.4","","5.2","","7.3","","10.7","","0.0","","3.2","","0.0","","3.2","","","","19","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-19","2018","01","19","","7.2","","3.5","","5.4","","12.6","","0.0","","2.2","","0.0","","2.2","","","","14","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-20","2018","01","20","","7.8","","4.3","","6.1","","11.9","","0.0","","0.6","","0.0","","0.6","","","","14","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-21","2018","01","21","","10.1","","4.7","","7.4","","10.6","","0.0","","7.6","","0.0","","7.6","","","","15","","80",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-22","2018","01","22","","8.7","","2.8","","5.8","","12.2","","0.0","","10.2","","0.0","","10.2","","","","20","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-23","2018","01","23","","7.9","","3.0","","5.5","","12.5","","0.0","","17.7","","0.0","","17.7","","","","14","","63",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-24","2018","01","24","","9.5","","5.3","","7.4","","10.6","","0.0","","4.0","","0.0","","4.0","","","","21","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-25","2018","01","25","","6.8","","1.6","","4.2","","13.8","","0.0","","7.2","","0.0","","7.2","","","","23","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-26","2018","01","26","","6.8","","1.8","","4.3","","13.7","","0.0","","3.0","","0.0","","3.0","","","","22","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-27","2018","01","27","","8.9","","4.1","","6.5","","11.5","","0.0","","7.8","","0.0","","7.8","","","","14","","67",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-28","2018","01","28","","8.5","","4.4","","6.5","","11.5","","0.0","","33.2","","0.0","","33.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-29","2018","01","29","","9.6","","4.8","","7.2","","10.8","","0.0","","29.2","","0.0","","29.2","","","","24","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-30","2018","01","30","","8.5","","2.9","","5.7","","12.3","","0.0","","9.8","","0.0","","9.8","","","","27","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-01-31","2018","01","31","","6.0","","0.3","","3.2","","14.8","","0.0","","2.9","","0.0","","2.9","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-01","2018","02","01","","7.0","","3.7","","5.4","","12.6","","0.0","","11.2","","0.0","","11.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-02","2018","02","02","","12.5","","5.7","","9.1","","8.9","","0.0","","4.0","","0.0","","4.0","","","","23","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-03","2018","02","03","","10.8","","5.4","","8.1","","9.9","","0.0","","1.8","","0.0","","1.8","","","","22","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-04","2018","02","04","","13.2","","7.0","","10.1","","7.9","","0.0","","0.6","","0.0","","0.6","","","","27","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-05","2018","02","05","","11.5","","3.0","","7.3","","10.7","","0.0","","0.0","T","0.0","","0.0","T","","","26","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-06","2018","02","06","","8.7","","3.2","","6.0","","12.0","","0.0","","1.0","","0.0","","1.0","","","","17","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-07","2018","02","07","","9.6","","7.6","","8.6","","9.4","","0.0","","0.0","T","0.0","","0.0","T","","","17","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-08","2018","02","08","","13.5","","4.4","","9.0","","9.0","","0.0","","0.2","","0.0","","0.2","","","","25","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-09","2018","02","09","","7.2","","1.0","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-10","2018","02","10","","6.1","","0.3","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-11","2018","02","11","","7.1","","2.3","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","4","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-12","2018","02","12","","5.0","","-2.1","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","4","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-13","2018","02","13","","6.3","","-3.1","","1.6","","16.4","","0.0","","0.2","","0.0","","0.2","","","","17","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-14","2018","02","14","","8.7","","0.4","","4.6","","13.4","","0.0","","0.6","","0.0","","0.6","","","","32","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-15","2018","02","15","","5.6","","-0.6","","2.5","","15.5","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-16","2018","02","16","","8.8","","3.7","","6.3","","11.7","","0.0","","2.4","","0.0","","2.4","","","","17","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-17","2018","02","17","","9.0","","3.1","","6.1","","11.9","","0.0","","14.4","","0.0","","14.4","","","","26","","67",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-18","2018","02","18","","4.3","","-0.6","","1.9","","16.1","","0.0","","0.0","T","0.0","","0.0","T","","","5","","61",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-19","2018","02","19","","1.8","","-2.9","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","3","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-20","2018","02","20","","3.1","","-3.8","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-21","2018","02","21","","2.6","","-4.3","","-0.9","","18.9","","0.0","","","M","2.5","","2.5","","3","","7","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-22","2018","02","22","","3.3","","-4.8","","-0.8","","18.8","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-23","2018","02","23","","3.4","","-5.5","","-1.1","","19.1","","0.0","","0.2","","0.0","","0.2","","0","T","13","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-24","2018","02","24","","8.0","","0.5","","4.3","","13.7","","0.0","","1.4","","0.0","","1.4","","","","30","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-25","2018","02","25","","8.4","","1.1","","4.8","","13.2","","0.0","","2.4","","0.0","","2.4","","","","25","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-26","2018","02","26","","7.4","","-3.1","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","","","13","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-27","2018","02","27","","9.8","","2.7","","6.3","","11.7","","0.0","","0.0","T","0.0","","0.0","T","","","18","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-02-28","2018","02","28","","7.0","","3.5","","5.3","","12.7","","0.0","","0.2","","0.0","","0.2","","","","12","","70",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-01","2018","03","01","","9.6","","-0.2","","4.7","","13.3","","0.0","","0.4","","0.0","","0.4","","","","14","","72",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-02","2018","03","02","","5.9","","1.9","","3.9","","14.1","","0.0","","12.0","","0.0","T","12.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-03","2018","03","03","","8.2","","-0.3","","4.0","","14.0","","0.0","","1.2","","0.0","","1.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-04","2018","03","04","","9.3","","-0.4","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","22","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-05","2018","03","05","","7.9","","0.2","","4.1","","13.9","","0.0","","0.0","T","0.0","","0.0","T","","","27","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-06","2018","03","06","","9.2","","1.3","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-07","2018","03","07","","7.9","","-1.8","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-08","2018","03","08","","9.1","","4.1","","6.6","","11.4","","0.0","","6.2","","0.0","","6.2","","","","11","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-09","2018","03","09","","9.7","","0.4","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","22","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-10","2018","03","10","","10.3","","-0.8","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-11","2018","03","11","","14.0","","0.1","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-12","2018","03","12","","16.8","","1.8","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-13","2018","03","13","","11.4","","4.2","","7.8","","10.2","","0.0","","3.3","","0.0","","3.3","","","","30","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-14","2018","03","14","","12.4","","3.1","","7.8","","10.2","","0.0","","0.2","","0.0","","0.2","","","","22","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-15","2018","03","15","","10.9","","1.2","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","3","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-16","2018","03","16","","12.8","","-0.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-17","2018","03","17","","10.1","","0.2","","5.2","","12.8","","0.0","","0.0","T","0.0","","0.0","T","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-18","2018","03","18","","10.6","","2.6","","6.6","","11.4","","0.0","","0.8","","0.0","","0.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-19","2018","03","19","","10.8","","1.8","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-20","2018","03","20","","10.6","","2.1","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-21","2018","03","21","","11.3","","1.8","","6.6","","11.4","","0.0","","2.0","","0.0","","2.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-22","2018","03","22","","10.2","","2.3","","6.3","","11.7","","0.0","","2.4","","0.0","","2.4","","","","28","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-23","2018","03","23","","8.5","","2.5","","5.5","","12.5","","0.0","","0.4","","0.0","","0.4","","","","15","","61",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-24","2018","03","24","","","M","2.8","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-25","2018","03","25","","9.9","","-0.9","","4.5","","13.5","","0.0","","0.0","T","0.0","","0.0","T","","","23","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-26","2018","03","26","","9.6","","5.3","","7.5","","10.5","","0.0","","1.4","","0.0","","1.4","","","","21","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-27","2018","03","27","","15.8","","7.6","","11.7","","6.3","","0.0","","0.0","T","0.0","","0.0","T","","","20","","54",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-28","2018","03","28","","10.7","","5.7","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","29","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-29","2018","03","29","","10.4","","4.6","","7.5","","10.5","","0.0","","0.4","","0.0","","0.4","","","","12","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-30","2018","03","30","","13.7","","7.6","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","23","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-03-31","2018","03","31","","12.1","","2.8","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-01","2018","04","01","","11.0","","1.7","","6.4","","11.6","","0.0","","0.0","T","0.0","","0.0","T","","","31","","56",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-02","2018","04","02","","11.5","E","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","22","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-03","2018","04","03","","8.4","","4.6","","6.5","","11.5","","0.0","","0.0","T","0.0","","0.0","T","","","25","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-04","2018","04","04","","6.7","","4.5","","5.6","","12.4","","0.0","","14.1","","0.0","","14.1","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-05","2018","04","05","","9.8","","5.3","","7.6","","10.4","","0.0","","14.8","","0.0","","14.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-06","2018","04","06","","12.5","","8.6","","10.6","","7.4","","0.0","","1.8","","0.0","","1.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-07","2018","04","07","","13.6","","8.3","","11.0","","7.0","","0.0","","11.8","","0.0","","11.8","","","","14","","54",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-08","2018","04","08","","12.7","","8.0","","10.4","","7.6","","0.0","","1.2","","0.0","","1.2","","","","22","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-09","2018","04","09","","12.4","","8.0","","10.2","","7.8","","0.0","","0.2","","0.0","","0.2","","","","24","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-10","2018","04","10","","15.1","","7.1","","11.1","","6.9","","0.0","","0.8","","0.0","","0.8","","","","21","","59",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-11","2018","04","11","","10.4","","6.3","","8.4","","9.6","","0.0","","1.3","","0.0","","1.3","","","","14","","63",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-12","2018","04","12","","12.1","","1.1","","6.6","","11.4","","0.0","","0.6","","0.0","","0.6","","","","14","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-13","2018","04","13","","13.2","","6.4","","9.8","","8.2","","0.0","","16.4","","0.0","","16.4","","","","13","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-14","2018","04","14","","11.2","","4.0","","7.6","","10.4","","0.0","","1.0","","0.0","","1.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-15","2018","04","15","","10.6","","4.4","","7.5","","10.5","","0.0","","1.6","","0.0","","1.6","","","","29","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-16","2018","04","16","","9.1","","6.0","","7.6","","10.4","","0.0","","14.6","","0.0","","14.6","","","","29","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-17","2018","04","17","","12.3","","4.9","","8.6","","9.4","","0.0","","0.4","","0.0","","0.4","","","","20","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-18","2018","04","18","","12.8","","4.0","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-19","2018","04","19","","12.9","","1.8","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","15","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20","2018","04","20","","11.8","","6.2","","9.0","","9.0","","0.0","","3.8","","0.0","","3.8","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21","2018","04","21","","14.6","","5.7","","10.2","","7.8","","0.0","","0.8","","0.0","","0.8","","","","21","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22","2018","04","22","","15.0","","1.7","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23","2018","04","23","","18.0","","2.7","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24","2018","04","24","","19.8","","4.6","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25","2018","04","25","","22.9","","5.3","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26","2018","04","26","","24.0","","7.3","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-27","2018","04","27","","18.3","","8.7","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","26","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-28","2018","04","28","","12.5","","9.3","","10.9","","7.1","","0.0","","3.6","","0.0","","3.6","","","","28","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-29","2018","04","29","","12.2","","8.2","","10.2","","7.8","","0.0","","2.2","","0.0","","2.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-30","2018","04","30","","13.7","","8.9","","11.3","","6.7","","0.0","","6.8","","0.0","","6.8","","","","14","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-01","2018","05","01","","15.6","","8.8","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-02","2018","05","02","","16.9","","6.8","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-03","2018","05","03","","17.2","","7.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","27","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-04","2018","05","04","","13.6","","6.6","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-05","2018","05","05","","18.3","","7.0","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-06","2018","05","06","","21.4","","11.0","","16.2","","1.8","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-07","2018","05","07","","16.8","","10.4","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","12","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-08","2018","05","08","","21.3","","8.4","","14.9","","3.1","","0.0","","0.0","T","0.0","","0.0","T","","","9","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-09","2018","05","09","","18.5","","10.5","","14.5","","3.5","","0.0","","0.4","","0.0","","0.4","","","","29","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-10","2018","05","10","","14.7","E","9.2","E","12.0","E","6.0","E","0.0","E","","M","","M","2.8","E","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-11","2018","05","11","","17.5","E","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-12","2018","05","12","","23.1","","7.6","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-13","2018","05","13","","25.0","","9.1","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-14","2018","05","14","","23.3","","10.5","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-15","2018","05","15","","19.5","","10.3","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-16","2018","05","16","","18.3","","9.0","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-17","2018","05","17","","16.9","","7.6","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-18","2018","05","18","","16.8","","9.0","","12.9","","5.1","","0.0","","0.2","","0.0","","0.2","","","","12","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-19","2018","05","19","","17.8","","10.4","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-20","2018","05","20","","19.3","","10.8","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-21","2018","05","21","","19.4","","9.6","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-22","2018","05","22","","23.0","","9.2","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-23","2018","05","23","","22.9","","9.5","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","27","","30",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-24","2018","05","24","","18.9","","11.3","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-25","2018","05","25","","19.7","E","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-26","2018","05","26","","21.3","","10.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","10","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-27","2018","05","27","","24.1","","10.7","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","28","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-28","2018","05","28","","22.3","","11.9","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","28","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-29","2018","05","29","","17.7","","7.8","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2018-05-30","2018","05","30","","17.2","","6.3","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
